package,module,source,output,reference,generic_before,generic_after,renamed_symbols,syntax_ok,bytecode_equal,encoding_ok,newline_ok,mode
core,mir2.scenes.main.role.mon,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\core_dec_还原\mir2.scenes.main.role.mon,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\core\mir2.scenes.main.role.mon.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.role.mon.lua,191,0,34,True,True,True,True,function-local-readable+method-sugar
core,mir2.scenes.main.role.npc,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\core_dec_还原\mir2.scenes.main.role.npc,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\core\mir2.scenes.main.role.npc.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.role.npc.lua,74,0,22,True,True,True,True,function-local-readable+method-sugar
core,mir2.scenes.main.role.role,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\core_dec_还原\mir2.scenes.main.role.role,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\core\mir2.scenes.main.role.role.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.role.role.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
core,mir2.scenes.main.role.role_hk,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\core_dec_还原\mir2.scenes.main.role.role_hk,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\core\mir2.scenes.main.role.role_hk.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.role.role.lua,2740,0,479,True,True,True,True,scoped-readable+method-sugar
core,mir2.scenes.main.role.stall,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\core_dec_还原\mir2.scenes.main.role.stall,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\core\mir2.scenes.main.role.stall.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.role.stall.lua,44,0,4,True,True,True,True,function-local-readable+method-sugar
core,mir2.scenes.main.ui,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\core_dec_还原\mir2.scenes.main.ui,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\core\mir2.scenes.main.ui.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.ui.lua,2427,0,247,True,True,True,True,scope-safe-readable-fallback
core,mir2.single.yaya,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\core_dec_还原\mir2.single.yaya,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\core\mir2.single.yaya.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.single.yaya.lua,257,0,94,True,True,True,True,function-local-readable+method-sugar
core64,mir2.cfg.piaoxue,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\core64_dec_还原\mir2.cfg.piaoxue,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\core64\mir2.cfg.piaoxue.lua,,47,0,12,True,True,True,True,function-local-readable+method-sugar
core64,mir2.scenes.main.common.AlertBar,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\core64_dec_还原\mir2.scenes.main.common.AlertBar,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\core64\mir2.scenes.main.common.AlertBar.lua,,176,0,40,True,True,True,True,function-local-readable+method-sugar
core64,mir2.scenes.main.common.attrTips,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\core64_dec_还原\mir2.scenes.main.common.attrTips,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\core64\mir2.scenes.main.common.attrTips.lua,,52,0,12,True,True,True,True,function-local-readable+method-sugar
core64,mir2.scenes.main.common.autoFindPath,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\core64_dec_还原\mir2.scenes.main.common.autoFindPath,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\core64\mir2.scenes.main.common.autoFindPath.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.common.autoFindPath.lua,821,0,205,True,True,True,True,function-local-readable+method-sugar
core64,mir2.scenes.main.common.centerTopTip,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\core64_dec_还原\mir2.scenes.main.common.centerTopTip,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\core64\mir2.scenes.main.common.centerTopTip.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.common.centerTopTip.lua,118,0,25,True,True,True,True,function-local-readable+method-sugar
core64,mir2.scenes.main.common.common,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\core64_dec_还原\mir2.scenes.main.common.common,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\core64\mir2.scenes.main.common.common.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.common.common.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
core64,mir2.scenes.main.common.common_hk,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\core64_dec_还原\mir2.scenes.main.common.common_hk,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\core64\mir2.scenes.main.common.common_hk.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.common.common.lua,1414,0,317,True,True,True,True,function-local-readable+method-sugar
core64,mir2.scenes.main.common.cusTipsBar,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\core64_dec_还原\mir2.scenes.main.common.cusTipsBar,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\core64\mir2.scenes.main.common.cusTipsBar.lua,,137,0,25,True,True,True,True,function-local-readable+method-sugar
core64,mir2.scenes.main.common.dialogue,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\core64_dec_还原\mir2.scenes.main.common.dialogue,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\core64\mir2.scenes.main.common.dialogue.lua,,875,0,162,True,True,True,True,scoped-readable+method-sugar
core64,mir2.scenes.main.common.extendUI,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\core64_dec_还原\mir2.scenes.main.common.extendUI,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\core64\mir2.scenes.main.common.extendUI.lua,,2807,0,583,True,True,True,True,scoped-readable+method-sugar
core64,mir2.scenes.main.common.extendUINew,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\core64_dec_还原\mir2.scenes.main.common.extendUINew,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\core64\mir2.scenes.main.common.extendUINew.lua,,2621,0,529,True,True,True,True,scoped-readable+method-sugar
core64,mir2.scenes.main.common.item,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\core64_dec_还原\mir2.scenes.main.common.item,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\core64\mir2.scenes.main.common.item.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.common.item.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
core64,mir2.scenes.main.common.item_hk,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\core64_dec_还原\mir2.scenes.main.common.item_hk,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\core64\mir2.scenes.main.common.item_hk.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.common.item.lua,996,0,153,True,True,True,True,function-local-readable+method-sugar
core64,mir2.scenes.main.common.itemInfo,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\core64_dec_还原\mir2.scenes.main.common.itemInfo,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\core64\mir2.scenes.main.common.itemInfo.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.common.itemInfo.lua,3961,0,782,True,True,True,True,scope-safe-readable-fallback
core64,mir2.scenes.main.common.leftTopTip,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\core64_dec_还原\mir2.scenes.main.common.leftTopTip,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\core64\mir2.scenes.main.common.leftTopTip.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.common.leftTopTip.lua,221,0,41,True,True,True,True,function-local-readable+method-sugar
core64,mir2.scenes.main.common.magic,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\core64_dec_还原\mir2.scenes.main.common.magic,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\core64\mir2.scenes.main.common.magic.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.common.magic.lua,1506,0,283,True,True,True,True,scoped-readable+method-sugar
core64,mir2.scenes.main.common.magicParticle,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\core64_dec_还原\mir2.scenes.main.common.magicParticle,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\core64\mir2.scenes.main.common.magicParticle.lua,,8059,0,1441,True,True,True,True,scope-safe-readable-fallback
core64,mir2.scenes.main.common.notice,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\core64_dec_还原\mir2.scenes.main.common.notice,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\core64\mir2.scenes.main.common.notice.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.common.notice.lua,148,0,37,True,True,True,True,function-local-readable+method-sugar
core64,mir2.scenes.main.common.Parser,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\core64_dec_还原\mir2.scenes.main.common.Parser,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\core64\mir2.scenes.main.common.Parser.lua,,103,0,38,True,True,True,True,function-local-readable+method-sugar
core64,mir2.scenes.main.common.settingLogic,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\core64_dec_还原\mir2.scenes.main.common.settingLogic,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\core64\mir2.scenes.main.common.settingLogic.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.common.settingLogic.lua,571,0,143,True,True,True,True,function-local-readable+method-sugar
core64,mir2.scenes.main.common.TipsBar,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\core64_dec_还原\mir2.scenes.main.common.TipsBar,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\core64\mir2.scenes.main.common.TipsBar.lua,,151,0,29,True,True,True,True,function-local-readable+method-sugar
core64,mir2.scenes.main.common.weatherNature,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\core64_dec_还原\mir2.scenes.main.common.weatherNature,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\core64\mir2.scenes.main.common.weatherNature.lua,,2440,0,576,True,True,True,True,function-local-readable+method-sugar
core64,mir2.scenes.main.common.weatherSnow,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\core64_dec_还原\mir2.scenes.main.common.weatherSnow,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\core64\mir2.scenes.main.common.weatherSnow.lua,,626,0,139,True,True,True,True,function-local-readable+method-sugar
core64,mir2.scenes.main.common.X8Check,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\core64_dec_还原\mir2.scenes.main.common.X8Check,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\core64\mir2.scenes.main.common.X8Check.lua,,30,0,10,True,True,True,True,function-local-readable+method-sugar
core64,mir2.scenes.main.common.yayaListenner,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\core64_dec_还原\mir2.scenes.main.common.yayaListenner,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\core64\mir2.scenes.main.common.yayaListenner.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.common.yayaListenner.lua,14,0,9,True,True,True,True,function-local-readable+method-sugar
core64,mir2.scenes.main.console.autoRat,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\core64_dec_还原\mir2.scenes.main.console.autoRat,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\core64\mir2.scenes.main.console.autoRat.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.console.autoRat.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
core64,mir2.scenes.main.console.autoRat_hk,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\core64_dec_还原\mir2.scenes.main.console.autoRat_hk,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\core64\mir2.scenes.main.console.autoRat_hk.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.console.autoRat.lua,1288,0,273,True,True,True,True,function-local-readable+method-sugar
core64,mir2.scenes.main.console.console,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\core64_dec_还原\mir2.scenes.main.console.console,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\core64\mir2.scenes.main.console.console.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.console.console.lua,669,0,179,True,True,True,True,function-local-readable+method-sugar
core64,mir2.scenes.main.console.controller,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\core64_dec_还原\mir2.scenes.main.console.controller,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\core64\mir2.scenes.main.console.controller.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.console.controller.lua,2013,0,357,True,True,True,True,scoped-readable+method-sugar
core64,mir2.scenes.main.console.detail,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\core64_dec_还原\mir2.scenes.main.console.detail,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\core64\mir2.scenes.main.console.detail.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.console.detail.lua,524,0,81,True,True,True,True,function-local-readable+method-sugar
core64,mir2.scenes.main.console.skills,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\core64_dec_还原\mir2.scenes.main.console.skills,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\core64\mir2.scenes.main.console.skills.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.console.skills.lua,161,0,47,True,True,True,True,function-local-readable+method-sugar
core64,mir2.scenes.main.console.widget.lock,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\core64_dec_还原\mir2.scenes.main.console.widget.lock,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\core64\mir2.scenes.main.console.widget.lock.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.console.widget.lock.lua,953,0,184,True,True,True,True,function-local-readable+method-sugar
core64,mir2.scenes.main.console.widget.moremenu,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\core64_dec_还原\mir2.scenes.main.console.widget.moremenu,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\core64\mir2.scenes.main.console.widget.moremenu.lua,,80,0,18,True,True,True,True,function-local-readable+method-sugar
core64,mir2.scenes.main.console.widget.rocker,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\core64_dec_还原\mir2.scenes.main.console.widget.rocker,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\core64\mir2.scenes.main.console.widget.rocker.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.console.widget.rocker.lua,400,0,61,True,True,True,True,function-local-readable+method-sugar
core64,mir2.scenes.main.console.widget.voiceBtnJIT,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\core64_dec_还原\mir2.scenes.main.console.widget.voiceBtnJIT,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\core64\mir2.scenes.main.console.widget.voiceBtnJIT.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.console.widget.voiceBtnJIT.lua,92,0,17,True,True,True,True,function-local-readable+method-sugar
core64,mir2.scenes.main.ground,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\core64_dec_还原\mir2.scenes.main.ground,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\core64\mir2.scenes.main.ground.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.ground.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
core64,mir2.scenes.main.ground_hk,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\core64_dec_还原\mir2.scenes.main.ground_hk,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\core64\mir2.scenes.main.ground_hk.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.ground.lua,1315,0,213,True,True,True,True,scoped-readable+method-sugar
core64,mir2.scenes.main.map.map,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\core64_dec_还原\mir2.scenes.main.map.map,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\core64\mir2.scenes.main.map.map.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.map.map.lua,0,0,0,True,True,True,True,function-local-readable+method-sugar
core64,mir2.scenes.main.map.map_hk,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\core64_dec_还原\mir2.scenes.main.map.map_hk,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\core64\mir2.scenes.main.map.map_hk.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.map.map.lua,2948,0,614,True,True,True,True,scoped-readable+method-sugar
core64,mir2.scenes.main.panel.bag10,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\core64_dec_还原\mir2.scenes.main.panel.bag10,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\core64\mir2.scenes.main.panel.bag10.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.panel.bag.lua,445,0,93,True,True,True,True,function-local-readable+method-sugar
core64,mir2.scenes.main.panel.bag8,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\core64_dec_还原\mir2.scenes.main.panel.bag8,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\core64\mir2.scenes.main.panel.bag8.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.panel.bag.lua,498,0,96,True,True,True,True,function-local-readable+method-sugar
core64,mir2.scenes.main.panel.bag9,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\core64_dec_还原\mir2.scenes.main.panel.bag9,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\core64\mir2.scenes.main.panel.bag9.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.panel.bag.lua,461,0,90,True,True,True,True,function-local-readable+method-sugar
core64,mir2.scenes.main.panel.bagNew,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\core64_dec_还原\mir2.scenes.main.panel.bagNew,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\core64\mir2.scenes.main.panel.bagNew.lua,D:\loym2\很早的原始客户端明文\mir2\mir2.scenes.main.panel.bag.lua,479,0,92,True,True,True,True,function-local-readable+method-sugar
core64,mir2.scenes.main.panel.chargeNew,D:\loym2\白猪G2.5 0518离线[必须更新]\dec\core64_dec_还原\mir2.scenes.main.panel.chargeNew,D:\loym2\白猪G2.5_0518_lua_plain_readable_20260710_014719\core64\mir2.scenes.main.panel.chargeNew.lua,,293,0,77,True,True,True,True,scope-safe-readable-fallback
